


Company:;
SerialNumber:;
ManufacturerID:;
Project:;Super Tech Project
AttendantName:;
AttendantMail:;
UserName:;
UserMail:;
UserLogin:;SuperTechLogin
Description0:;Cool measurements
Configuration application:;V66.66.66
ConfigurationFile:;/path/to/cool/configfile
ConfigurationFileCreation:;2012-07-11 12:43:24


\Data:
Time_100Hz;P_cyl;F_cyl;L_cyl;Fc1_cal;Fc2_cal;
;11447746;11410572;11120448;11410106;11410098;
(s);(bar);(uN);(m);(mN);(mN);

       2.99000000;       0.00152418;       0.05966469;      -0.00011788;      -0.06141877;       0.06035087;
       3.00000000;       0.00213385;       0.05966469;      -0.00518103;      -0.06141877;       0.08820512;
       3.01000000;       0.00091451;       0.05610262;      -0.00011788;      -0.06141877;       0.06035087;
       3.02000000;       0.00213385;       0.05788365;      -0.00011788;      -0.07086782;       0.06035087;
       3.03000000;       0.00152418;       0.05610262;      -0.00518103;      -0.07086782;       0.05106612;
       3.04000000;       0.00152418;       0.05788365;      -0.00011788;      -0.05196973;       0.06035087;
       3.05000000;       0.00091451;       0.05788365;      -0.00518103;      -0.09921494;       0.06035087;
       3.06000000;       0.00213385;       0.05788365;      -0.00518103;      -0.05196973;       0.06963562;
       3.07000000;       0.00091451;       0.05432158;      -0.00518103;      -0.08031686;       0.05106612;
       3.08000000;       0.00091451;       0.05966469;      -0.00011788;      -0.06141877;       0.06963562;
       3.09000000;       0.00091451;       0.06322676;      -0.00011788;      -0.07086782;       0.05106612;
       3.10000000;       0.00152418;       0.05610262;      -0.00518103;      -0.04252069;       0.06963562;
       3.11000000;       0.00091451;       0.05432158;      -0.00518103;      -0.07086782;       0.07892037;
       3.12000000;       0.00213385;       0.05788365;      -0.00518103;      -0.08031686;       0.06963562;
       3.13000000;       0.00091451;       0.05610262;      -0.00518103;      -0.06141877;       0.06963562;
       3.14000000;       0.00213385;       0.05966469;      -0.00518103;      -0.07086782;       0.06035087;
       3.15000000;       0.00152418;       0.05610262;      -0.00518103;      -0.09921494;       0.06035087;
       3.16000000;       0.00213385;       0.05788365;      -0.00518103;      -0.06141877;       0.06035087;
       3.17000000;       0.00091451;       0.06322676;      -0.00518103;      -0.05196973;       0.06963562;
       3.18000000;       0.00213385;       0.05432158;      -0.00518103;      -0.07086782;       0.06963562;
       3.19000000;       0.00152418;       0.06144573;      -0.00518103;      -0.07086782;       0.06035087;
       3.20000000;       0.00152418;       0.05788365;      -0.00518103;      -0.08031686;       0.07892037;
       3.21000000;       0.00152418;       0.06144573;      -0.00011788;      -0.07086782;       0.06963562;
       3.22000000;       0.00274352;       0.05966469;      -0.00518103;      -0.08031686;       0.06035087;
       3.23000000;       0.00152418;       0.05966469;      -0.00518103;      -0.06141877;       0.08820512;
       3.24000000;       0.00152418;       0.05966469;      -0.00518103;      -0.06141877;       0.06035087;
       3.25000000;       0.00091451;       0.05966469;      -0.00518103;      -0.05196973;       0.06035087;
       3.26000000;       0.00213385;       0.05075951;      -0.00011788;      -0.05196973;       0.05106612;
       3.27000000;       0.00091451;       0.05966469;      -0.00011788;      -0.08031686;       0.07892037;
       3.28000000;       0.00213385;       0.05788365;      -0.00518103;      -0.06141877;       0.06035087;
       3.29000000;       0.00152418;       0.05966469;      -0.00011788;      -0.06141877;       0.06963562;
       3.30000000;       0.00091451;       0.05966469;      -0.00518103;      -0.07086782;       0.04178137;
       3.31000000;       0.00213385;       0.05788365;      -0.00518103;      -0.06141877;       0.10677462;
       3.32000000;       0.00274352;       0.05432158;      -0.00518103;      -0.06141877;       0.05106612;
       3.33000000;       0.00213385;       0.05788365;      -0.00011788;      -0.04252069;       0.07892037;
       3.34000000;       0.00213385;       0.05788365;      -0.00518103;      -0.06141877;       0.06035087;
       3.35000000;       0.00152418;       0.05432158;      -0.00518103;      -0.06141877;       0.05106612;
       3.36000000;       0.00213385;       0.05610262;      -0.00518103;      -0.04252069;       0.07892037;
       3.37000000;       0.00091451;       0.05610262;      -0.00011788;      -0.05196973;       0.06963562;
       3.38000000;       0.00274352;       0.05788365;      -0.00518103;      -0.08031686;       0.04178137;
       3.39000000;       0.00091451;       0.05788365;      -0.00518103;      -0.06141877;       0.04178137;
       3.40000000;       0.00213385;       0.05788365;      -0.00518103;      -0.08976590;       0.06963562;
       3.41000000;       0.00152418;       0.05432158;      -0.00518103;      -0.08031686;       0.06963562;
       3.42000000;       0.00213385;       0.05966469;      -0.00518103;      -0.04252069;       0.08820512;
       3.43000000;       0.00213385;       0.06500780;      -0.00011788;      -0.09921494;       0.06035087;
       3.44000000;       0.00213385;       0.05966469;      -0.00518103;      -0.08031686;       0.06963562;
       3.45000000;       0.00213385;       0.05788365;      -0.00518103;      -0.06141877;       0.07892037;
       3.46000000;       0.00152418;       0.05610262;      -0.00518103;      -0.06141877;       0.05106612;
       3.47000000;       0.00152418;       0.05788365;      -0.00011788;      -0.08031686;       0.06963562;
       3.48000000;       0.00213385;       0.05610262;      -0.00518103;      -0.05196973;       0.06963562;
       3.49000000;       0.00152418;       0.05966469;      -0.00011788;      -0.02362261;       0.05106612;
       3.50000000;       0.00152418;       0.05610262;      -0.00011788;      -0.04252069;       0.06035087;
       3.51000000;       0.00091451;       0.05966469;      -0.00011788;      -0.09921494;       0.09748987;
       3.52000000;       0.00152418;       0.05610262;      -0.00011788;      -0.05196973;       0.08820512;
       3.53000000;       0.00091451;       0.05788365;      -0.00011788;      -0.05196973;       0.06963562;
       3.54000000;       0.00213385;       0.05610262;      -0.00518103;      -0.04252069;       0.06963562;
       3.55000000;       0.00152418;       0.05788365;      -0.00011788;      -0.07086782;       0.05106612;
       3.56000000;       0.00274352;       0.05432158;      -0.00011788;      -0.06141877;       0.06963562;
       3.57000000;       0.00091451;       0.05610262;      -0.00518103;      -0.05196973;       0.06035087;
       3.58000000;       0.00213385;       0.05432158;      -0.00518103;      -0.07086782;       0.06035087;
       3.59000000;       0.00091451;       0.05610262;      -0.00011788;      -0.08976590;       0.06035087;
       3.60000000;       0.00152418;       0.05788365;      -0.00011788;      -0.08031686;       0.04178137;
       3.61000000;       0.00152418;       0.06144573;      -0.00011788;      -0.06141877;       0.05106612;
       3.62000000;       0.00152418;       0.05610262;      -0.00518103;      -0.08031686;       0.04178137;
       3.63000000;       0.00152418;       0.05432158;      -0.00518103;      -0.05196973;       0.05106612;
       3.64000000;       0.00213385;       0.05788365;      -0.00518103;      -0.07086782;       0.05106612;
       3.65000000;       0.00152418;       0.05966469;      -0.00011788;      -0.06141877;       0.06963562;
       3.66000000;       0.00152418;       0.05610262;      -0.00518103;      -0.03307165;       0.07892037;
       3.67000000;       0.00091451;       0.06144573;      -0.00518103;      -0.06141877;       0.06035087;
       3.68000000;       0.00274352;       0.05788365;      -0.00518103;      -0.05196973;       0.06963562;
       3.69000000;       0.00091451;       0.05966469;      -0.00518103;      -0.07086782;       0.06035087;
       3.70000000;       0.00152418;       0.05788365;      -0.00011788;      -0.08031686;       0.06035087;
       3.71000000;       0.00152418;       0.05788365;      -0.00518103;      -0.04252069;       0.06035087;
       3.72000000;       0.00152418;       0.05966469;      -0.00518103;      -0.04252069;       0.06963562;
       3.73000000;       0.00152418;       0.05610262;      -0.00518103;      -0.05196973;       0.06963562;
       3.74000000;       0.00213385;       0.05610262;      -0.00518103;      -0.05196973;       0.06963562;
       3.75000000;       0.00152418;       0.05788365;      -0.00518103;      -0.06141877;       0.05106612;
       3.76000000;       0.00213385;       0.05610262;      -0.00518103;      -0.06141877;       0.06035087;
       3.77000000;       0.00091451;       0.06322676;      -0.00518103;      -0.05196973;       0.05106612;
       3.78000000;       0.00213385;       0.05788365;      -0.00518103;      -0.06141877;       0.05106612;
       3.79000000;       0.00152418;       0.06322676;      -0.00518103;      -0.08031686;       0.06963562;
       3.80000000;       0.00152418;       0.05432158;      -0.00011788;      -0.06141877;       0.07892037;
       3.81000000;       0.00091451;       0.05788365;      -0.00518103;      -0.05196973;       0.06035087;
       3.82000000;       0.00213385;       0.05966469;      -0.00011788;      -0.05196973;       0.10677462;
       3.83000000;       0.00152418;       0.06144573;      -0.00518103;      -0.06141877;       0.06035087;
       3.84000000;       0.00213385;       0.05788365;      -0.00518103;      -0.08976590;       0.06035087;
       3.85000000;       0.00152418;       0.05432158;      -0.00518103;      -0.06141877;       0.05106612;
       3.86000000;       0.00213385;       0.05432158;      -0.00011788;      -0.07086782;       0.07892037;
       3.87000000;       0.00152418;       0.05788365;      -0.00518103;      -0.05196973;       0.06035087;
       3.88000000;       0.00213385;       0.05254055;      -0.00518103;      -0.06141877;       0.08820512;
       3.89000000;       0.00152418;       0.05966469;      -0.00011788;      -0.05196973;       0.06963562;
       3.90000000;       0.00274352;       0.05432158;      -0.00518103;      -0.05196973;       0.06963562;
       3.91000000;       0.00091451;       0.05966469;      -0.00011788;      -0.05196973;       0.04178137;
       3.92000000;       0.00152418;       0.05610262;      -0.00518103;      -0.08031686;       0.06035087;
       3.93000000;       0.00091451;       0.05966469;      -0.00518103;      -0.08031686;       0.06963562;
       3.94000000;       0.00152418;       0.06322676;      -0.00518103;      -0.06141877;       0.06963562;
       3.95000000;       0.00152418;       0.06144573;      -0.00518103;      -0.04252069;       0.06035087;
       3.96000000;       0.00213385;       0.05254055;      -0.00518103;      -0.07086782;       0.06035087;
       3.97000000;       0.00152418;       0.05966469;      -0.00011788;      -0.06141877;       0.06035087;
       3.98000000;       0.00213385;       0.06144573;      -0.00518103;      -0.06141877;       0.06963562;
       3.99000000;       0.00091451;       0.06500780;      -0.00011788;      -0.08031686;       0.08820512;
       4.00000000;       0.00152418;       0.06144573;      -0.00518103;      -0.08976590;       0.05106612;
       4.01000000;       0.00091451;       0.05610262;      -0.00518103;      -0.07086782;       0.05106612;
       4.02000000;       0.00152418;       0.05966469;      -0.00518103;      -0.05196973;       0.07892037;
       4.03000000;       0.00213385;       0.06144573;      -0.00011788;      -0.05196973;       0.08820512;
       4.04000000;       0.00152418;       0.06322676;      -0.00518103;      -0.04252069;       0.06035087;
       4.05000000;       0.00152418;       0.05432158;      -0.00011788;      -0.04252069;       0.05106612;
       4.06000000;       0.00274352;       0.05610262;      -0.00518103;      -0.05196973;       0.05106612;
       4.07000000;       0.00091451;       0.06144573;      -0.00518103;      -0.03307165;       0.06035087;
       4.08000000;       0.00213385;       0.05788365;      -0.00011788;      -0.07086782;       0.06963562;
       4.09000000;       0.00091451;       0.05610262;      -0.00518103;      -0.07086782;       0.06963562;
       4.10000000;       0.00152418;       0.05610262;      -0.00518103;      -0.08031686;       0.07892037;
       4.11000000;       0.00152418;       0.05610262;      -0.00518103;      -0.05196973;       0.05106612;
